from_country,from_port_id,from_port,to_country,to_port_id,to_port,sea_distance
Croatia,21556,Split,Georgia,18682,Poti,1594
Croatia,21556,Split,Guatemala,29973,Puerto Quetzal,6741
Croatia,21556,Split,Germany,20072,Rostock,3509
Croatia,21556,Split,Puerto Rico,13756,San Juan,4842
Croatia,21556,Split,Portugal,13390,Setubal,1772
Croatia,21556,Split,Russia,18454,St Petersburg,4091
Croatia,21556,Split,Sweden,21206,Stockholm,3822
Croatia,21556,Split,Estonia,18867,Tallinn,3929
Croatia,21556,Split,Spain,18937,Valencia,1228
Croatia,21556,Split,Italy,13176,Venice,230
Croatia,21556,Split,Mexico,21451,Veracruz,6307
Croatia,21556,Split,Netherlands,23247,Vlissingen,2804
Russia,18454,St Petersburg,Turkey,246265,Ambarli,4388
Russia,18454,St Petersburg,Spain,17386,Barcelona,3118
Russia,18454,St Petersburg,Tunisia,23448,Bizerte,3346
Russia,18454,St Petersburg,Ukraine,213737,Feodosia,4794
Russia,18454,St Petersburg,Tunisia,23495,Gabes,3638
Russia,18454,St Petersburg,Slovenia,24795,Izola,4247
Russia,18454,St Petersburg,Slovenia,21381,Koper,4247
Russia,18454,St Petersburg,United Kingdom,29002,Liverpool,1741
Russia,18454,St Petersburg,United Kingdom,29239,London,1396
Russia,18454,St Petersburg,United States,14635,Los Angeles,8786
Russia,18454,St Petersburg,Sweden,20512,Lysekil,864
Russia,18454,St Petersburg,Venezuela,19974,Maracaibo,5496
Russia,18454,St Petersburg,Turkey,22522,Mersin,4564
Russia,18454,St Petersburg,Uruguay,17941,Montevideo,7486
Russia,18454,St Petersburg,United States,25007,New Jersey,4373
Russia,18454,St Petersburg,Slovenia,22770,Piran,4247
Russia,18454,St Petersburg,Sweden,21206,Stockholm,385
Russia,18454,St Petersburg,Spain,18937,Valencia,2990
Sweden,21206,Stockholm,Turkey,246265,Ambarli,4119
Sweden,21206,Stockholm,Tunisia,23448,Bizerte,3077
Sweden,21206,Stockholm,Ukraine,213737,Feodosia,4525
Sweden,21206,Stockholm,Tunisia,23495,Gabes,3369
Sweden,21206,Stockholm,United Kingdom,29002,Liverpool,1472
Sweden,21206,Stockholm,United Kingdom,29239,London,1127
Sweden,21206,Stockholm,United States,14635,Los Angeles,8517
Sweden,21206,Stockholm,Venezuela,19974,Maracaibo,5227
Sweden,21206,Stockholm,Turkey,22522,Mersin,4295
Sweden,21206,Stockholm,Uruguay,17941,Montevideo,7217
Sweden,21206,Stockholm,United States,25007,New Jersey,4104
Estonia,18867,Tallinn,Turkey,246265,Ambarli,4226
Estonia,18867,Tallinn,Greece,21863,Aspropyrgos,3930
Estonia,18867,Tallinn,Panama,216593,Balboa,5712
Estonia,18867,Tallinn,Spain,17386,Barcelona,2956
Estonia,18867,Tallinn,Georgia,18137,Batumi,4827
Estonia,18867,Tallinn,Norway,26147,Bergen,986
Estonia,18867,Tallinn,Tunisia,23448,Bizerte,3184
Estonia,18867,Tallinn,France,18012,Brest,1557
Estonia,18867,Tallinn,Peru,30045,Callao,7052
Estonia,18867,Tallinn,Romania,14459,Constantza,4437
Estonia,18867,Tallinn,Panama,216592,Cristobal,5673
Estonia,18867,Tallinn,Ireland,29749,Dublin,1549
Estonia,18867,Tallinn,France,18326,Dunkirk,1221
Estonia,18867,Tallinn,Ukraine,213737,Feodosia,4632
Estonia,18867,Tallinn,Portugal,23428,Funchal,2611
Estonia,18867,Tallinn,Tunisia,23495,Gabes,3476
Estonia,18867,Tallinn,Romania,14470,Galatz,4561
Estonia,18867,Tallinn,Poland,12543,Gdansk,406
Estonia,18867,Tallinn,Italy,11174,Genoa,3288
Estonia,18867,Tallinn,Puerto Rico,13610,Guanica,4865
Estonia,18867,Tallinn,Germany,224858,Hamburg,700
Estonia,18867,Tallinn,Finland,16485,Helsinki,48
Estonia,18867,Tallinn,Slovenia,24795,Izola,4085
Estonia,18867,Tallinn,Russia,11771,Kaliningrad,402
Estonia,18867,Tallinn,Slovenia,21381,Koper,4085
Estonia,18867,Tallinn,Finland,16737,Kotka,99
Estonia,18867,Tallinn,Portugal,13012,Leixoes,2010
Estonia,18867,Tallinn,United Kingdom,29002,Liverpool,1579
Estonia,18867,Tallinn,United Kingdom,29239,London,1234
Estonia,18867,Tallinn,United States,14635,Los Angeles,8624
Estonia,18867,Tallinn,Sweden,20512,Lysekil,701
Estonia,18867,Tallinn,Mexico,14277,Manzanillo,7437
Estonia,18867,Tallinn,Venezuela,19974,Maracaibo,5334
Estonia,18867,Tallinn,Peru,10860,Matarani,7487
Estonia,18867,Tallinn,Turkey,22522,Mersin,4402
Estonia,18867,Tallinn,Monaco,21457,Monaco,3210
Estonia,18867,Tallinn,Uruguay,17941,Montevideo,7324
Estonia,18867,Tallinn,Norway,27728,Narvik,1588
Estonia,18867,Tallinn,United States,25007,New Jersey,4211
Estonia,18867,Tallinn,Greece,21852,Piraeus,3922
Estonia,18867,Tallinn,Slovenia,22770,Piran,4085
Estonia,18867,Tallinn,Georgia,18682,Poti,4844
Estonia,18867,Tallinn,Guatemala,29973,Puerto Quetzal,6601
Estonia,18867,Tallinn,Germany,20072,Rostock,558
Estonia,18867,Tallinn,Puerto Rico,13756,San Juan,4754
Estonia,18867,Tallinn,Portugal,13390,Setubal,2192
Estonia,18867,Tallinn,Russia,18454,St Petersburg,187
Estonia,18867,Tallinn,Sweden,21206,Stockholm,217
Estonia,18867,Tallinn,Spain,18937,Valencia,2828
Estonia,18867,Tallinn,Italy,13176,Venice,4105
Estonia,18867,Tallinn,Mexico,21451,Veracruz,5898
Estonia,18867,Tallinn,Netherlands,23247,Vlissingen,1183
Spain,18937,Valencia,Turkey,246265,Ambarli,1535
Spain,18937,Valencia,Tunisia,23448,Bizerte,500
Spain,18937,Valencia,Ukraine,213737,Feodosia,1941
Spain,18937,Valencia,Tunisia,23495,Gabes,792
Spain,18937,Valencia,United Kingdom,29002,Liverpool,1653
Spain,18937,Valencia,United Kingdom,29239,London,1707
Spain,18937,Valencia,United States,14635,Los Angeles,7663
Spain,18937,Valencia,Sweden,20512,Lysekil,2183
Spain,18937,Valencia,Venezuela,19974,Maracaibo,4272
Spain,18937,Valencia,Turkey,22522,Mersin,1717
Spain,18937,Valencia,Uruguay,17941,Montevideo,5579
Spain,18937,Valencia,United States,25007,New Jersey,3600
Spain,18937,Valencia,Sweden,21206,Stockholm,2721
Chile,28082,Valparaiso,Denmark,10358,Aarhus,7774
Chile,28082,Valparaiso,Turkey,246265,Ambarli,8764
Chile,28082,Valparaiso,Greece,21863,Aspropyrgos,8468
Chile,28082,Valparaiso,Panama,216593,Balboa,2615
Chile,28082,Valparaiso,Spain,17386,Barcelona,7494
Chile,28082,Valparaiso,Georgia,18137,Batumi,9365
Chile,28082,Valparaiso,Norway,26147,Bergen,7488
Chile,28082,Valparaiso,Tunisia,23448,Bizerte,7722
Chile,28082,Valparaiso,France,18012,Brest,7071
Chile,28082,Valparaiso,Colombia,28261,Buenaventura,2399
Chile,28082,Valparaiso,Peru,30045,Callao,1299
Chile,28082,Valparaiso,Colombia,28313,Cartagena,2930
Chile,28082,Valparaiso,Romania,14459,Constantza,8975
Chile,28082,Valparaiso,Denmark,10563,Copenhagen,7798
Chile,28082,Valparaiso,Panama,216592,Cristobal,2654
Chile,28082,Valparaiso,El Salvador,15107,Cutuco,2933
Chile,28082,Valparaiso,Ireland,29749,Dublin,7115
Chile,28082,Valparaiso,France,18326,Dunkirk,7361
Chile,28082,Valparaiso,Ecuador,14226,Esmeraldas,2175
Chile,28082,Valparaiso,Ukraine,213737,Feodosia,9170
Chile,28082,Valparaiso,Portugal,23428,Funchal,6393
Chile,28082,Valparaiso,Tunisia,23495,Gabes,8014
Chile,28082,Valparaiso,Romania,14470,Galatz,9099
Chile,28082,Valparaiso,Poland,12543,Gdansk,8064
Chile,28082,Valparaiso,Italy,11174,Genoa,7826
Chile,28082,Valparaiso,Puerto Rico,13610,Guanica,3571
Chile,28082,Valparaiso,Ecuador,29876,Guayaquil,1984
Chile,28082,Valparaiso,Germany,224858,Hamburg,7708
Chile,28082,Valparaiso,Finland,16485,Helsinki,8348
Chile,28082,Valparaiso,Slovenia,24795,Izola,8623
Chile,28082,Valparaiso,Russia,11771,Kaliningrad,8099
Chile,28082,Valparaiso,Slovenia,21381,Koper,8623
Chile,28082,Valparaiso,Finland,16737,Kotka,8403
Chile,28082,Valparaiso,Cyprus,10136,Larnaca,8900
Chile,28082,Valparaiso,Portugal,13012,Leixoes,6844
Chile,28082,Valparaiso,United Kingdom,29002,Liverpool,7194
Chile,28082,Valparaiso,United Kingdom,29239,London,7414
Chile,28082,Valparaiso,United States,14635,Los Angeles,4806
Chile,28082,Valparaiso,Sweden,20512,Lysekil,7671
Chile,28082,Valparaiso,Mexico,14277,Manzanillo,3652
Chile,28082,Valparaiso,Venezuela,19974,Maracaibo,3330
Chile,28082,Valparaiso,Peru,10860,Matarani,965
Chile,28082,Valparaiso,Turkey,22522,Mersin,8940
Chile,28082,Valparaiso,Monaco,21457,Monaco,7748
Chile,28082,Valparaiso,Uruguay,17941,Montevideo,2725
Chile,28082,Valparaiso,Norway,27728,Narvik,7889
Chile,28082,Valparaiso,United States,25007,New Jersey,4633
Chile,28082,Valparaiso,Greece,21852,Piraeus,8460
Chile,28082,Valparaiso,Slovenia,22770,Piran,8623
Chile,28082,Valparaiso,Georgia,18682,Poti,9382
Chile,28082,Valparaiso,Costa Rica,28781,Puerto Limon,2846
Chile,28082,Valparaiso,Guatemala,29973,Puerto Quetzal,3024
Chile,28082,Valparaiso,Croatia,24951,Rijeka,8587
Chile,28082,Valparaiso,Germany,20072,Rostock,7907
Chile,28082,Valparaiso,Puerto Rico,13756,San Juan,3646
Chile,28082,Valparaiso,Portugal,13390,Setubal,6824
Chile,28082,Valparaiso,Croatia,21556,Split,8467
Chile,28082,Valparaiso,Russia,18454,St Petersburg,8489
Chile,28082,Valparaiso,Sweden,21206,Stockholm,8220
Chile,28082,Valparaiso,Estonia,18867,Tallinn,8327
Chile,28082,Valparaiso,Spain,18937,Valencia,7366
Chile,28082,Valparaiso,Italy,13176,Venice,8643
Chile,28082,Valparaiso,Mexico,21451,Veracruz,4064
Chile,28082,Valparaiso,Netherlands,23247,Vlissingen,7410
Canada,25350,Vancouver,Denmark,10358,Aarhus,9180
Canada,25350,Vancouver,Turkey,246265,Ambarli,10170
Canada,25350,Vancouver,Greece,21863,Aspropyrgos,9874
Canada,25350,Vancouver,Panama,216593,Balboa,4021
Canada,25350,Vancouver,Spain,17386,Barcelona,8900
Canada,25350,Vancouver,Georgia,18137,Batumi,10771
Canada,25350,Vancouver,Norway,26147,Bergen,8894
Canada,25350,Vancouver,Tunisia,23448,Bizerte,9128
Canada,25350,Vancouver,France,18012,Brest,8477
Canada,25350,Vancouver,Colombia,28261,Buenaventura,4156
Canada,25350,Vancouver,Peru,30045,Callao,4763
Canada,25350,Vancouver,Colombia,28313,Cartagena,4336
Canada,25350,Vancouver,Romania,14459,Constantza,10381
Canada,25350,Vancouver,Denmark,10563,Copenhagen,9204
Canada,25350,Vancouver,Panama,216592,Cristobal,4060
Canada,25350,Vancouver,El Salvador,15107,Cutuco,3354
Canada,25350,Vancouver,Ireland,29749,Dublin,8521
Canada,25350,Vancouver,France,18326,Dunkirk,8767
Canada,25350,Vancouver,Ecuador,14226,Esmeraldas,4110
Canada,25350,Vancouver,Ukraine,213737,Feodosia,10576
Canada,25350,Vancouver,Portugal,23428,Funchal,7799
Canada,25350,Vancouver,Tunisia,23495,Gabes,9420
Canada,25350,Vancouver,Romania,14470,Galatz,10505
Canada,25350,Vancouver,Poland,12543,Gdansk,9470
Canada,25350,Vancouver,Italy,11174,Genoa,9232
Canada,25350,Vancouver,Puerto Rico,13610,Guanica,4977
Canada,25350,Vancouver,Ecuador,29876,Guayaquil,4340
Canada,25350,Vancouver,Germany,224858,Hamburg,9114
Canada,25350,Vancouver,Finland,16485,Helsinki,9754
Canada,25350,Vancouver,Slovenia,24795,Izola,10029
Canada,25350,Vancouver,Russia,11771,Kaliningrad,9505
Canada,25350,Vancouver,Slovenia,21381,Koper,10029
Canada,25350,Vancouver,Finland,16737,Kotka,9809
Canada,25350,Vancouver,Cyprus,10136,Larnaca,10306
Canada,25350,Vancouver,Portugal,13012,Leixoes,8250
Canada,25350,Vancouver,United Kingdom,29002,Liverpool,8600
Canada,25350,Vancouver,United Kingdom,29239,London,8820
Canada,25350,Vancouver,United States,14635,Los Angeles,1162
Canada,25350,Vancouver,Sweden,20512,Lysekil,9077
Canada,25350,Vancouver,Mexico,14277,Manzanillo,2328
Canada,25350,Vancouver,Venezuela,19974,Maracaibo,4736
Canada,25350,Vancouver,Peru,10860,Matarani,5192
Canada,25350,Vancouver,Turkey,22522,Mersin,10346
Canada,25350,Vancouver,Monaco,21457,Monaco,9154
Canada,25350,Vancouver,Uruguay,17941,Montevideo,8302
Canada,25350,Vancouver,Norway,27728,Narvik,9295
Canada,25350,Vancouver,United States,25007,New Jersey,6039
Canada,25350,Vancouver,Greece,21852,Piraeus,9866
Canada,25350,Vancouver,Slovenia,22770,Piran,10029
Canada,25350,Vancouver,Georgia,18682,Poti,10788
Canada,25350,Vancouver,Costa Rica,28781,Puerto Limon,4252
Canada,25350,Vancouver,Guatemala,29973,Puerto Quetzal,3156
Canada,25350,Vancouver,Croatia,24951,Rijeka,9993
Canada,25350,Vancouver,Germany,20072,Rostock,9313
Canada,25350,Vancouver,Puerto Rico,13756,San Juan,5052
Canada,25350,Vancouver,Chile,27792,San Vicente,6043
Canada,25350,Vancouver,Portugal,13390,Setubal,8230
Canada,25350,Vancouver,Croatia,21556,Split,9873
Canada,25350,Vancouver,Russia,18454,St Petersburg,9895
Canada,25350,Vancouver,Sweden,21206,Stockholm,9626
Canada,25350,Vancouver,Estonia,18867,Tallinn,9733
Canada,25350,Vancouver,Spain,18937,Valencia,8772
Canada,25350,Vancouver,Chile,28082,Valparaiso,5915
Canada,25350,Vancouver,Italy,13176,Venice,10049
Canada,25350,Vancouver,Mexico,21451,Veracruz,5470
Canada,25350,Vancouver,Netherlands,23247,Vlissingen,8816
Bulgaria,20847,Varna,Denmark,10358,Aarhus,3837
Bulgaria,20847,Varna,Turkey,246265,Ambarli,164
Bulgaria,20847,Varna,Greece,21863,Aspropyrgos,509
Bulgaria,20847,Varna,Panama,216593,Balboa,6313
Bulgaria,20847,Varna,Spain,17386,Barcelona,1618
Bulgaria,20847,Varna,Georgia,18137,Batumi,617
Bulgaria,20847,Varna,Norway,26147,Bergen,3761
Bulgaria,20847,Varna,Tunisia,23448,Bizerte,1202
Bulgaria,20847,Varna,France,18012,Brest,2891
Bulgaria,20847,Varna,Colombia,28261,Buenaventura,6667
Bulgaria,20847,Varna,Peru,30045,Callao,7653
Bulgaria,20847,Varna,Colombia,28313,Cartagena,6048
Bulgaria,20847,Varna,Romania,14459,Constantza,76
Bulgaria,20847,Varna,Denmark,10563,Copenhagen,3861
Bulgaria,20847,Varna,Panama,216592,Cristobal,6274
Bulgaria,20847,Varna,El Salvador,15107,Cutuco,7054
Bulgaria,20847,Varna,Ireland,29749,Dublin,3145
Bulgaria,20847,Varna,France,18326,Dunkirk,3211
Bulgaria,20847,Varna,Ecuador,14226,Esmeraldas,6793
Bulgaria,20847,Varna,Ukraine,213737,Feodosia,350
Bulgaria,20847,Varna,Portugal,23428,Funchal,2557
Bulgaria,20847,Varna,Tunisia,23495,Gabes,1223
Bulgaria,20847,Varna,Romania,14470,Galatz,214
Bulgaria,20847,Varna,Poland,12543,Gdansk,4127
Bulgaria,20847,Varna,Italy,11174,Genoa,1434
Bulgaria,20847,Varna,Puerto Rico,13610,Guanica,5372
Bulgaria,20847,Varna,Ecuador,29876,Guayaquil,7150
Bulgaria,20847,Varna,Canada,22226,Halifax,4663
Bulgaria,20847,Varna,Germany,224858,Hamburg,3563
Bulgaria,20847,Varna,Finland,16485,Helsinki,4411
Bulgaria,20847,Varna,Slovenia,24795,Izola,1297
Bulgaria,20847,Varna,Russia,11771,Kaliningrad,4162
Bulgaria,20847,Varna,Slovenia,21381,Koper,1297
Bulgaria,20847,Varna,Finland,16737,Kotka,4466
Bulgaria,20847,Varna,Cyprus,10136,Larnaca,875
Bulgaria,20847,Varna,Portugal,13012,Leixoes,2403
Bulgaria,20847,Varna,United Kingdom,29002,Liverpool,3215
Bulgaria,20847,Varna,United Kingdom,29239,London,3269
Bulgaria,20847,Varna,United States,14635,Los Angeles,9225
Bulgaria,20847,Varna,Sweden,20512,Lysekil,3745
Bulgaria,20847,Varna,Mexico,14277,Manzanillo,8038
Bulgaria,20847,Varna,Venezuela,19974,Maracaibo,5834
Bulgaria,20847,Varna,Peru,10860,Matarani,8088
Bulgaria,20847,Varna,Turkey,22522,Mersin,899
Bulgaria,20847,Varna,Monaco,21457,Monaco,1462
Bulgaria,20847,Varna,Uruguay,17941,Montevideo,7141
Bulgaria,20847,Varna,Norway,27728,Narvik,4357
Bulgaria,20847,Varna,United States,25007,New Jersey,5162
Bulgaria,20847,Varna,Greece,21852,Piraeus,501
Bulgaria,20847,Varna,Slovenia,22770,Piran,1297
Bulgaria,20847,Varna,Georgia,18682,Poti,613
Bulgaria,20847,Varna,Costa Rica,28781,Puerto Limon,6407
Bulgaria,20847,Varna,Guatemala,29973,Puerto Quetzal,7202
Bulgaria,20847,Varna,Croatia,24951,Rijeka,1261
Bulgaria,20847,Varna,Germany,20072,Rostock,3970
Bulgaria,20847,Varna,Puerto Rico,13756,San Juan,5303
Bulgaria,20847,Varna,Chile,27792,San Vicente,9115
Bulgaria,20847,Varna,Portugal,13390,Setubal,2233
Bulgaria,20847,Varna,Croatia,21556,Split,1140
Bulgaria,20847,Varna,Russia,18454,St Petersburg,4552
Bulgaria,20847,Varna,Sweden,21206,Stockholm,4283
Bulgaria,20847,Varna,Estonia,18867,Tallinn,4390
Bulgaria,20847,Varna,Spain,18937,Valencia,1699
Bulgaria,20847,Varna,Chile,28082,Valparaiso,8928
Bulgaria,20847,Varna,Canada,25350,Vancouver,10334
Bulgaria,20847,Varna,Italy,13176,Venice,1318
Bulgaria,20847,Varna,Mexico,21451,Veracruz,6768
Bulgaria,20847,Varna,Netherlands,23247,Vlissingen,3265
Italy,13176,Venice,Turkey,246265,Ambarli,1154
Italy,13176,Venice,Panama,216593,Balboa,6028
Italy,13176,Venice,Spain,17386,Barcelona,1316
Italy,13176,Venice,Norway,26147,Bergen,3476
Italy,13176,Venice,Tunisia,23448,Bizerte,934
Italy,13176,Venice,Peru,30045,Callao,7368
Italy,13176,Venice,Romania,14459,Constantza,1365
Italy,13176,Venice,Panama,216592,Cristobal,5989
Italy,13176,Venice,Ukraine,213737,Feodosia,1560
Italy,13176,Venice,Portugal,23428,Funchal,2272
Italy,13176,Venice,Tunisia,23495,Gabes,985
Italy,13176,Venice,Romania,14470,Galatz,1489
Italy,13176,Venice,Poland,12543,Gdansk,3842
Italy,13176,Venice,Puerto Rico,13610,Guanica,5087
Italy,13176,Venice,Slovenia,24795,Izola,60
Italy,13176,Venice,Russia,11771,Kaliningrad,3877
Italy,13176,Venice,Slovenia,21381,Koper,60
Italy,13176,Venice,Portugal,13012,Leixoes,2118
Italy,13176,Venice,United Kingdom,29002,Liverpool,2930
Italy,13176,Venice,United Kingdom,29239,London,2984
Italy,13176,Venice,United States,14635,Los Angeles,8940
Italy,13176,Venice,Sweden,20512,Lysekil,3460
Italy,13176,Venice,Mexico,14277,Manzanillo,7753
Italy,13176,Venice,Venezuela,19974,Maracaibo,5549
Italy,13176,Venice,Peru,10860,Matarani,7803
Italy,13176,Venice,Turkey,22522,Mersin,1335
Italy,13176,Venice,Monaco,21457,Monaco,1155
Italy,13176,Venice,Uruguay,17941,Montevideo,6856
Italy,13176,Venice,Norway,27728,Narvik,4072
Italy,13176,Venice,United States,25007,New Jersey,4877
Italy,13176,Venice,Slovenia,22770,Piran,60
Italy,13176,Venice,Puerto Rico,13756,San Juan,5018
Italy,13176,Venice,Portugal,13390,Setubal,1948
Italy,13176,Venice,Russia,18454,St Petersburg,4267
Italy,13176,Venice,Sweden,21206,Stockholm,3998
Italy,13176,Venice,Spain,18937,Valencia,1404
Italy,13176,Venice,Mexico,21451,Veracruz,6483
Italy,13176,Venice,Netherlands,23247,Vlissingen,2980
Mexico,21451,Veracruz,Turkey,246265,Ambarli,6604
Mexico,21451,Veracruz,Panama,216593,Balboa,1449
Mexico,21451,Veracruz,Spain,17386,Barcelona,5334
Mexico,21451,Veracruz,Norway,26147,Bergen,5059
Mexico,21451,Veracruz,Tunisia,23448,Bizerte,5562
Mexico,21451,Veracruz,Peru,30045,Callao,2789
Mexico,21451,Veracruz,Romania,14459,Constantza,6815
Mexico,21451,Veracruz,Panama,216592,Cristobal,1410
Mexico,21451,Veracruz,Ukraine,213737,Feodosia,7010
Mexico,21451,Veracruz,Tunisia,23495,Gabes,5854
Mexico,21451,Veracruz,Romania,14470,Galatz,6939
Mexico,21451,Veracruz,Poland,12543,Gdansk,5635
Mexico,21451,Veracruz,Puerto Rico,13610,Guanica,1728
Mexico,21451,Veracruz,Slovenia,24795,Izola,6463
Mexico,21451,Veracruz,Russia,11771,Kaliningrad,5670
Mexico,21451,Veracruz,Slovenia,21381,Koper,6463
Mexico,21451,Veracruz,Portugal,13012,Leixoes,4613
Mexico,21451,Veracruz,United Kingdom,29002,Liverpool,4836
Mexico,21451,Veracruz,United Kingdom,29239,London,5063
Mexico,21451,Veracruz,United States,14635,Los Angeles,4361
Mexico,21451,Veracruz,Sweden,20512,Lysekil,5242
Mexico,21451,Veracruz,Venezuela,19974,Maracaibo,1740
Mexico,21451,Veracruz,Peru,10860,Matarani,3224
Mexico,21451,Veracruz,Turkey,22522,Mersin,6780
Mexico,21451,Veracruz,Monaco,21457,Monaco,5588
Mexico,21451,Veracruz,Uruguay,17941,Montevideo,6256
Mexico,21451,Veracruz,Norway,27728,Narvik,5460
Mexico,21451,Veracruz,United States,25007,New Jersey,1965
Mexico,21451,Veracruz,Slovenia,22770,Piran,6463
Mexico,21451,Veracruz,Puerto Rico,13756,San Juan,1754
Mexico,21451,Veracruz,Portugal,13390,Setubal,4617
Mexico,21451,Veracruz,Russia,18454,St Petersburg,6060
Mexico,21451,Veracruz,Sweden,21206,Stockholm,5791
Mexico,21451,Veracruz,Spain,18937,Valencia,5206
Mexico,21451,Veracruz,Netherlands,23247,Vlissingen,5059
Netherlands,23247,Vlissingen,Turkey,246265,Ambarli,3101
Netherlands,23247,Vlissingen,Panama,216593,Balboa,4795
Netherlands,23247,Vlissingen,Spain,17386,Barcelona,1831
Netherlands,23247,Vlissingen,Norway,26147,Bergen,585
Netherlands,23247,Vlissingen,Tunisia,23448,Bizerte,2059
Netherlands,23247,Vlissingen,Peru,30045,Callao,6135
Netherlands,23247,Vlissingen,Romania,14459,Constantza,3312
Netherlands,23247,Vlissingen,Panama,216592,Cristobal,4756
Netherlands,23247,Vlissingen,Ukraine,213737,Feodosia,3507
Netherlands,23247,Vlissingen,Tunisia,23495,Gabes,2351
Netherlands,23247,Vlissingen,Romania,14470,Galatz,3436
Netherlands,23247,Vlissingen,Poland,12543,Gdansk,920
Netherlands,23247,Vlissingen,Puerto Rico,13610,Guanica,3892
Netherlands,23247,Vlissingen,Slovenia,24795,Izola,2960
Netherlands,23247,Vlissingen,Russia,11771,Kaliningrad,955
Netherlands,23247,Vlissingen,Slovenia,21381,Koper,2960
Netherlands,23247,Vlissingen,Portugal,13012,Leixoes,885
Netherlands,23247,Vlissingen,United Kingdom,29002,Liverpool,648
Netherlands,23247,Vlissingen,United Kingdom,29239,London,146
Netherlands,23247,Vlissingen,United States,14635,Los Angeles,7707
Netherlands,23247,Vlissingen,Sweden,20512,Lysekil,538
Netherlands,23247,Vlissingen,Venezuela,19974,Maracaibo,4376
Netherlands,23247,Vlissingen,Peru,10860,Matarani,6570
Netherlands,23247,Vlissingen,Turkey,22522,Mersin,3277
Netherlands,23247,Vlissingen,Uruguay,17941,Montevideo,6199
Netherlands,23247,Vlissingen,Norway,27728,Narvik,1180
Netherlands,23247,Vlissingen,United States,25007,New Jersey,3345
Netherlands,23247,Vlissingen,Slovenia,22770,Piran,2960
Netherlands,23247,Vlissingen,Puerto Rico,13756,San Juan,3803
Netherlands,23247,Vlissingen,Portugal,13390,Setubal,1067
Netherlands,23247,Vlissingen,Russia,18454,St Petersburg,1345
Netherlands,23247,Vlissingen,Sweden,21206,Stockholm,1076
Netherlands,23247,Vlissingen,Spain,18937,Valencia,1703
Albania,228264,Vlone,Denmark,10358,Aarhus,3168
Albania,228264,Vlone,Algeria,13523,Algiers,872
Albania,228264,Vlone,Turkey,246265,Ambarli,738
Albania,228264,Vlone,Belgium,19057,Antwerp,2646
Albania,228264,Vlone,Greece,21863,Aspropyrgos,448
Albania,228264,Vlone,Argentina,14113,Bahia Blanca,6847
Albania,228264,Vlone,Panama,216593,Balboa,5644
Albania,228264,Vlone,Spain,17386,Barcelona,932
Albania,228264,Vlone,Georgia,18137,Batumi,1339
Albania,228264,Vlone,Norway,26147,Bergen,3092
Albania,228264,Vlone,Tunisia,23448,Bizerte,550
Albania,228264,Vlone,Bulgaria,20826,Bourgas,879
Albania,228264,Vlone,France,18012,Brest,2222
Albania,228264,Vlone,Colombia,28261,Buenaventura,5998
Albania,228264,Vlone,Argentina,26670,Buenos Aires,6569
Albania,228264,Vlone,Peru,30045,Callao,6984
Albania,228264,Vlone,Colombia,28313,Cartagena,5379
Albania,228264,Vlone,Romania,14459,Constantza,949
Albania,228264,Vlone,Denmark,10563,Copenhagen,3192
Albania,228264,Vlone,Panama,216592,Cristobal,5605
Albania,228264,Vlone,El Salvador,15107,Cutuco,6385
Albania,228264,Vlone,Ireland,29749,Dublin,2476
Albania,228264,Vlone,France,18326,Dunkirk,2542
Albania,228264,Vlone,Ecuador,14226,Esmeraldas,6124
Albania,228264,Vlone,Ukraine,213737,Feodosia,1144
Albania,228264,Vlone,Portugal,23428,Funchal,1888
Albania,228264,Vlone,Tunisia,23495,Gabes,598
Albania,228264,Vlone,Romania,14470,Galatz,1073
Albania,228264,Vlone,Poland,12543,Gdansk,3458
Albania,228264,Vlone,Italy,11174,Genoa,743
Albania,228264,Vlone,Puerto Rico,13610,Guanica,4703
Albania,228264,Vlone,Ecuador,29876,Guayaquil,6481
Albania,228264,Vlone,Canada,22226,Halifax,3994
Albania,228264,Vlone,Germany,224858,Hamburg,2894
Albania,228264,Vlone,Finland,16485,Helsinki,3742
Albania,228264,Vlone,Portugal,18433,Horta,2404
Albania,228264,Vlone,Slovenia,24795,Izola,431
Albania,228264,Vlone,Russia,11771,Kaliningrad,3493
Albania,228264,Vlone,Slovenia,21381,Koper,431
Albania,228264,Vlone,Finland,16737,Kotka,3797
Albania,228264,Vlone,Cyprus,10136,Larnaca,882
Albania,228264,Vlone,Portugal,13012,Leixoes,1734
Albania,228264,Vlone,United Kingdom,29002,Liverpool,2546
Albania,228264,Vlone,United Kingdom,29239,London,2600
Albania,228264,Vlone,United States,14635,Los Angeles,8556
Albania,228264,Vlone,Sweden,20512,Lysekil,3076
Albania,228264,Vlone,Mexico,14277,Manzanillo,7369
Albania,228264,Vlone,Venezuela,19974,Maracaibo,5165
Albania,228264,Vlone,Peru,10860,Matarani,7419
Albania,228264,Vlone,Turkey,22522,Mersin,920
Albania,228264,Vlone,Monaco,21457,Monaco,771
Albania,228264,Vlone,Uruguay,17941,Montevideo,6472
Albania,228264,Vlone,Norway,27728,Narvik,3688
Albania,228264,Vlone,United States,25007,New Jersey,4493
Albania,228264,Vlone,Greece,21852,Piraeus,440
Albania,228264,Vlone,Slovenia,22770,Piran,431
Albania,228264,Vlone,Portugal,18476,Ponta Delgada,2262
